0.0003962897700441973	10000.	0.5351365121555975	2.2429252642428966e17	2.630775945729247e16	0.9671971542330916	0.005797811221594712	1.0000000000000133	1.0000000000000004	-0.13255612872832093
0.0003962897700441973	9977.000638225536	0.5333235825226514	2.2462148223087126e17	2.6338568655633772e16	0.9672153241140754	0.005804210273446533	0.9999999999995286	1.0000000000003075	-0.13247597317605858
0.0003962897700441973	9954.054173515275	0.5315183454463178	2.2495113006622474e17	2.6369415480418012e16	0.9672335322776038	0.0058106324133903	0.9999999999995223	1.000000000000313	-0.13239558100053617
0.0003962897700441973	9931.160484209335	0.5297207651042724	2.2528147195325978e17	2.640029998263912e16	0.9672517786956751	0.005817077713351613	0.9999999999995709	1.0000000000003093	-0.13231495175697175
0.0003962897700441973	9908.319448927676	0.527930805842649	2.2561250992152426e17	2.6431222213374336e16	0.9672700633397212	0.005823546245449227	0.999999999999535	1.00000000000031	-0.1322340850006121
0.0003962897700441973	9885.53094656939	0.5261484321752172	2.2594424600721594e17	2.646218222378272e16	0.9672883861805746	0.0058300380819951364	0.9999999999995461	1.0000000000003106	-0.13215298028662162
0.0003962897700441973	9862.79485631211	0.5243736087824685	2.2627668225322275e17	2.649318006510517e16	0.9673067471884839	0.005836553295496302	0.999999999999525	1.0000000000003102	-0.1320716371700656
0.0003962897700441973	9840.111057611335	0.5226063005110175	2.266098207091336e17	2.6524215788664612e16	0.9673251463330834	0.005843091958655016	0.9999999999995453	1.0000000000003102	-0.13199005520590917
0.0003962897700441973	9817.479430199845	0.5208464723727018	2.2694366343127357e17	2.6555289445866184e16	0.9673435835834426	0.005849654144369779	0.999999999999501	1.0000000000003122	-0.13190823394901863
0.0003962897700441973	9794.89985408699	0.5190940895439423	2.2727821248272413e17	2.6586401088197452e16	0.9673620589080199	0.005856239925735024	0.999999999999505	1.000000000000311	-0.1318261729541679
0.0003962897700441973	9772.372209558112	0.5173491173649364	2.2761346993334925e17	2.6617550767228536e16	0.9673805722746773	0.005862849376042964	0.9999999999995598	1.0000000000003124	-0.13174387177601884
0.0003962897700441973	9749.896377173867	0.5156115213388603	2.2794943785982666e17	2.6648738534612348e16	0.9673991236507029	0.005869482568784139	0.9999999999994807	1.000000000000313	-0.1316613299691291
0.0003962897700441973	9727.47223776965	0.5138812671312502	2.2828611834566666e17	2.667996444208468e16	0.9674177130027551	0.005876139577645628	0.999999999999549	1.0000000000003146	-0.13157854708794764
0.0003962897700441973	9705.099672454899	0.5121583205691433	2.2862351348124048e17	2.6711228541464556e16	0.9674363402969246	0.005882820476516193	0.9999999999995272	1.0000000000003126	-0.13149552268682108
0.0003962897700441973	9682.778562612497	0.5104426476404237	2.2896162536380902e17	2.6742530884654176e16	0.9674550054986963	0.005889525339482611	0.9999999999995502	1.000000000000315	-0.13141225631997097
0.0003962897700441973	9660.508789898131	0.5087342144929656	2.2930045609754784e17	2.6773871523639384e16	0.9674737085729486	0.005896254240832616	0.9999999999994942	1.0000000000003133	-0.13132874754151205
0.0003962897700441973	9638.290236239705	0.5070329874341053	2.2964000779357296e17	2.6805250510489548e16	0.9674924494839657	0.00590300725505472	0.9999999999995216	1.0000000000003153	-0.13124499590544678
0.0003962897700441973	9616.122783836649	0.505338932929712	2.299802825699671e17	2.6836667897358024e16	0.9675112281954406	0.005909784456839844	0.999999999999524	1.0000000000003144	-0.1311610009656529
0.0003962897700441973	9594.006315159337	0.5036520176035464	2.3032128255180963e17	2.6868123736482176e16	0.967530044670462	0.005916585921080429	0.9999999999995398	1.0000000000003155	-0.13107676227588388
0.0003962897700441973	9571.94071294844	0.5019722082365774	2.306630098711997e17	2.6899618080183604e16	0.9675488988715129	0.0059234117228729784	0.9999999999995274	1.0000000000003189	-0.13099227938977498
0.0003962897700441973	9549.92586021436	0.500299471766162	2.310054666672877e17	2.6931150980868372e16	0.9675677907604805	0.005930261937516631	0.9999999999994961	1.000000000000316	-0.1309075518608325
0.0003962897700441973	9527.96164023652	0.49863377528545344	2.3134865508629632e17	2.6962722491027104e16	0.9675867202986475	0.005937136640515645	0.999999999999472	1.000000000000317	-0.13082257924243107
0.0003962897700441973	9506.04793656282	0.49697508604258805	2.316925772815551e17	2.6994332663235304e16	0.9676056874466998	0.0059440359075785204	0.9999999999995379	1.000000000000318	-0.13073736108780995
0.0003962897700441973	9484.184633008968	0.49532337144002214	2.320372354135222e17	2.7025981550153452e16	0.9676246921647167	0.005950959814621009	0.9999999999995492	1.0000000000003189	-0.13065189695009127
0.0003962897700441973	9462.37161365793	0.49367859903376426	2.3238263164982122e17	2.705766920452722e16	0.967643734412177	0.005957908437763948	0.9999999999994649	1.0000000000003195	-0.13056618638223558
0.0003962897700441973	9440.608762859236	0.4920407365328143	2.327287681652535e17	2.7089395679187676e16	0.9676628141479525	0.005964881853334746	0.9999999999995294	1.0000000000003195	-0.13048022893708883
0.0003962897700441973	9418.895965228417	0.4904097517983068	2.3307564714184368e17	2.7121161027051476e16	0.9676819313303087	0.0059718801378706035	0.9999999999995094	1.000000000000321	-0.13039402416732745
0.0003962897700441973	9397.233105646375	0.48878561284290395	2.3342327076885546e17	2.7152965301121108e16	0.967701085916923	0.005978903368115762	0.9999999999994639	1.0000000000003186	-0.1303075716255044
0.0003962897700441973	9375.620069258803	0.48716828783006505	2.3377164124282387e17	2.718480855448492e16	0.9677202778648443	0.005985951621023364	0.9999999999994611	1.000000000000321	-0.13022087086400616
