1/1000000000000000000	0.011748975549395304	9.67389536555595e-12	4.827288300418209e19	7.638637055661e18	0.9578642276406242	0.05598751714727188	1.0000000000182134	0.724115900580852	1.0000000000027112
1/1000000000000000000	0.011748975549395304	9.69182720605229e-12	4.825434945418677e19	7.636542103454375e18	0.9578519004369532	0.05492174719420386	1.0000000000000013	0.7241815121111765	1.
1/1000000000000000000	0.012022644346174137	9.892047268776575e-12	4.822135099596878e19	7.62129120522531e18	0.9579162437088102	0.05394449502870752	0.9999999999916008	0.7254244107737359	1.0000000000251223
1/1000000000000000000	0.012302687708123823	1.0097487131921203e-11	4.818755900369058e19	7.60580544534873e18	0.957979653455125	0.05298252300888739	0.9999999999911195	0.7266925976842994	1.0000000000271725
1/1000000000000000000	0.012589254117941682	1.0308295423225026e-11	4.815295846959645e19	7.590083021890711e18	0.958042134792981	0.05203573179313126	0.9999999999906126	0.727986536071151	1.000000000029385
1/1000000000000000000	0.01288249551693135	1.052462552567675e-11	4.811753421886208e19	7.574122174394609e18	0.9581036931533617	0.051104016954768655	0.9999999999900796	0.7293066961781166	1.0000000000317706
1/1000000000000000000	0.013182567385564082	1.0746635749215311e-11	4.8081270911581946e19	7.557921185462236e18	0.958164334267031	0.050187269228190265	0.9999999999895169	0.7306535553514154	1.0000000000343416
1/1000000000000000000	0.013489628825916547	1.0974489509353271e-11	4.804415304498312e19	7.541478382406032e18	0.9582240641506015	0.049285374752100646	0.99999999998893	0.7320275981105809	1.0000000000371128
1/1000000000000000000	0.013803842646028859	1.120835551295718e-11	4.8006164955855225e19	7.524792138896494e18	0.9582828890927747	0.04839821530966926	0.9999999999883109	0.7334293162190113	1.0000000000400993
1/1000000000000000000	0.014125375446227554	1.1448407951493693e-11	4.796729082320447e19	7.507860876603317e18	0.9583408156407686	0.047525668565287366	0.9999999999876581	0.7348592087540489	1.0000000000433162
1/1000000000000000000	0.014454397707459286	1.1694826702062084e-11	4.792751467114067e19	7.490683066828706e18	0.9583978505869474	0.046667608297660444	0.999999999986967	0.7363177821765166	1.000000000046781
1/1000000000000000000	0.014791083881682087	1.1947797536550507e-11	4.7886820372005626e19	7.473257232131297e18	0.9584540009556686	0.04582390462898818	0.9999999999862411	0.7378055503996038	1.0000000000505112
1/1000000000000000000	0.015135612484362095	1.2207512339266174e-11	4.784519164975202e19	7.455581947939219e18	0.9585092739903575	0.04499442425000233	0.9999999999854879	0.7393230348570186	1.0000000000545268
1/1000000000000000000	0.015488166189124828	1.2474169333406761e-11	4.780261208358126e19	7.437655844150772e18	0.9585636771408201	0.044179030640656855	0.9999999999846866	0.7408707645702739	1.0000000000588483
1/1000000000000000000	0.01584893192461114	1.2747973316758204e-11	4.775906511184944e19	7.41947760672128e18	0.9586172180508117	0.043377584286283445	0.9999999999838446	0.7424492762150197	1.0000000000634999
1/1000000000000000000	0.016218100973589316	1.3029135907017976e-11	4.771453403625019e19	7.401045979234676e18	0.9586699045458554	0.04258994288904499	0.9999999999829666	0.7440591141862727	1.0000000000685039
1/1000000000000000000	0.016595869074375613	1.331787579716367e-11	4.766900202628365e19	7.382359764458421e18	0.9587217446213382	0.041815961574538985	0.999999999982037	0.7457008306624261	1.0000000000738858
1/1000000000000000000	0.01698243652461745	1.3614419021307032e-11	4.7622452124020105e19	7.363417825880391e18	0.9587727464308745	0.04105549309342229	0.999999999981065	0.7473749856678956	1.0000000000796723
1/1000000000000000000	0.017378008287493762	1.391899923148801e-11	4.7574867249167794e19	7.344219089226386e18	0.9588229182749507	0.04030838801794301	0.9999999999800391	0.7490821471342431	1.000000000085894
1/1000000000000000000	0.017782794100389236	1.4231857985890852e-11	4.7526230204453175e19	7.32476254395702e18	0.9588722685898565	0.03957449493328517	0.9999999999789632	0.7508228909596303	1.000000000092582
1/1000000000000000000	0.018197008586099843	1.4553245048980964e-11	4.7476523681323205e19	7.305047244742672e18	0.9589208059369063	0.03885366062364914	0.9999999999778262	0.7525978010664237	1.0000000000997673
1/1000000000000000000	0.018620871366628686	1.4883418704086945e-11	4.742573026597765e19	7.285072312915346e18	0.95896853899195	0.03814573025300131	0.9999999999766357	0.7544074694567763	1.000000000107489
1/1000000000000000000	0.019054607179632484	1.5222646078973537e-11	4.737383244574069e19	7.264836937896269e18	0.9590154765351828	0.03745054754044659	0.9999999999753931	0.7562524962659899	1.0000000001157807
1/1000000000000000000	0.019498445997580466	1.557120348497971e-11	4.732081261577995e19	7.244340378598058e18	0.959061627441248	0.036767954930191624	0.9999999999740729	0.7581334898134691	1.0000000001246863
1/1000000000000000000	0.01995262314968881	1.5929376770317773e-11	4.726665308618152e19	7.223581964800469e18	0.9591070006696424	0.03609779375606975	0.9999999999727033	0.7600510666510367	1.000000000134248
1/1000000000000000000	0.020417379446695305	1.629746168815949e-11	4.721133608938863e19	7.202561098498618e18	0.9591516052554145	0.03543990440063101	0.9999999999712449	0.7620058516084058	1.0000000001445104
1/1000000000000000000	0.02089296130854041	1.667576428016442e-11	4.715484378801247e19	7.18127725522273e18	0.9591954503001646	0.03479412644878881	0.9999999999697111	0.7639984778355629	1.000000000155527
1/1000000000000000000	0.021379620895022336	1.7064601276131995e-11	4.709715828302224e19	7.159729985328487e18	0.9592385449633404	0.03416029883604785	0.9999999999681066	0.7660295868418104	1.000000000167345
1/1000000000000000000	0.02187761623949554	1.7464300510493337e-11	4.703826162232169e19	7.137918915257029e18	0.9592808984538287	0.03353825999133237	0.9999999999664271	0.7680998285312342	1.0000000001800227
1/1000000000000000000	0.022387211385683413	1.7875201356390146e-11	4.6978135809719525e19	7.115843748763801e18	0.9593225200218369	0.032927847974451654	0.9999999999646548	0.770209861234289	1.0000000001936198
1/1000000000000000000	0.022908676527677748	1.829765517854525e-11	4.6916762814459445e19	7.093504268667984e18	0.9593634189513655	0.03232890060782893	1.0000000000002431	0.7723603515931388	0.9999999999997489
1/1000000000000000000	0.02344228815319924	1.8732025803237348e-11	4.6854124580368744e19	7.070900335843325e18	0.9594036045515162	0.03174125560503705	1.0000000000002662	0.7745519751423027	0.9999999999997252
1/1000000000000000000	0.023988329190194925	1.9178690012425466e-11	4.6790203036971655e19	7.048031893555558e18	0.959443086150942	0.031164750690025885	1.0000000000002869	0.7767854155058233	0.9999999999996979
1/1000000000000000000	0.024547089156850322	1.9638038054753015e-11	4.6724980109487735e19	7.024898966454945e18	0.9594818730897565	0.03059922371527088	1.0000000000003209	0.7790613649480388	0.9999999999996686
1/1000000000000000000	0.025118864315095822	2.0110474180424743e-11	4.6658437730007065e19	7.001501662155615e18	0.9595199747131206	0.030044512772851698	1.000000000000343	0.7813805242492762	0.9999999999996372
1/1000000000000000000	0.02570395782768866	2.0596417198536348e-11	4.659055784894151e19	6.977840172261599e18	0.9595574003648178	0.029500456300940295	1.0000000000003693	0.783743602707847	0.9999999999996027
